,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
11,3890,Polygon,MATIC,polygon,1011,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9309803040.71938,10000000000.0,False,,12,,,,2023-10-22T18:31:00.000Z,0.5861397551980808,317853043.5682178,13.6486,2.10302451,2.76450282,13.51597256,12.71699733,4.474831,-19.16624882,5456845675.229606,0.4798,5861397551.98,,2023-10-22T18:31:00.000Z,,,,,,2023-10-22 18:32:38.334256
12,4943,Dai,DAI,multi-collateral-dai,2692,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,13,,,,2023-10-22T18:31:00.000Z,1.0000951751478786,139459762.8467318,15.0161,-0.01974353,0.00575033,-0.0189636,-0.00849878,0.05244336,0.05570338,5348397581.834346,0.4702,5348397581.83,,2023-10-22T18:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-10-22 18:32:38.334256
13,1975,Chainlink,LINK,chainlink,1368,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,14,,,,2023-10-22T18:31:00.000Z,9.520958867934988,892930394.9839128,24.2051,1.0727151,5.83509609,28.55331476,39.44548119,49.12324458,26.20012338,5301745664.291796,0.4661,9520958867.93,,2023-10-22T18:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-10-22 18:32:38.334256
14,6636,Polkadot,DOT,polkadot-new,597,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1270320717.7508621,1369362335.356042,True,,15,,,,2023-10-22T18:31:00.000Z,3.889117158607955,104167336.14768648,8.3823,1.21548383,-1.04928732,3.50336003,-3.04880503,-13.43061329,-25.62061073,4940426100.340051,0.4344,5325610554.78,,2023-10-22T18:31:00.000Z,,,,,,2023-10-22 18:32:38.334256
0,1,Bitcoin,BTC,bitcoin,10496,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19521062.0,19521062.0,False,,1,,,,2023-10-22T18:32:00.000Z,29921.167187863208,10550688346.43594,-6.9847,-0.04342019,-0.43117363,10.85276566,12.60822128,12.92531405,2.93319834,584092959786.6433,51.3518,628344510945.13,,2023-10-22T18:32:00.000Z,,,,,,2023-10-22 18:33:41.284036
1,1027,Ethereum,ETH,ethereum,7593,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120267199.24042194,120267199.24042194,True,,2,,,,2023-10-22T18:32:00.000Z,1635.626363746182,4461601763.240933,8.366,0.08338586,0.22225375,4.85849762,2.73713917,-2.72587981,-11.47415862,196712201771.54892,17.2951,196712201771.55,,2023-10-22T18:32:00.000Z,,,,,,2023-10-22 18:33:41.284036
2,825,Tether USDt,USDT,tether,64141,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,84154234500.6047,87625667477.0228,True,,3,,,,2023-10-22T18:32:00.000Z,1.0004989184871103,31765912948.239304,5.4884,0.00353534,0.00239395,0.03909799,0.01755055,0.06582087,0.0684285,84196220603.96567,7.4025,87669385542.47,,2023-10-22T18:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-22 18:33:41.284036
3,1839,BNB,BNB,bnb,1690,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151705034.6854829,151705034.6854829,False,,4,,,,2023-10-22T18:32:00.000Z,215.41832307175713,270411199.5405721,8.1263,0.08891394,0.24442943,2.6516302,2.20298266,-0.77081086,-9.52294783,32680044173.489475,2.8732,32680044173.49,,2023-10-22T18:32:00.000Z,,,,,,2023-10-22 18:33:41.284036
4,52,XRP,XRP,xrp,1119,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53441027384.0,99988362642.0,False,,5,,,,2023-10-22T18:32:00.000Z,0.5212716141925399,566439731.0600402,-20.0923,-0.2664758,-0.63437866,6.57056232,1.35195579,-1.63486906,-25.80764611,27857290608.565407,2.4492,52127161419.25,,2023-10-22T18:32:00.000Z,,,,,,2023-10-22 18:33:41.284036
5,3408,USDC,USDC,usd-coin,14546,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25560968950.93122,25560968950.93122,False,,6,,,,2023-10-22T18:32:00.000Z,1.0000075486475102,1975505068.7556214,-0.2788,-0.00127617,-0.00517864,-0.01028089,-0.03126502,-0.0033883,0.00137528,25561161901.67585,2.2473,25561161901.68,,2023-10-22T18:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-22 18:33:41.284036
6,5426,Solana,SOL,solana,538,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,416722077.8411571,560555428.784264,True,,7,,,,2023-10-22T18:32:00.000Z,28.7786230821089,766954954.1761911,-26.5685,0.05568149,-2.27094818,31.54815166,48.75559011,34.40769633,23.00604935,11992687608.183905,1.0544,16132013401.61,,2023-10-22T18:32:00.000Z,,,,,,2023-10-22 18:33:41.284036
7,2010,Cardano,ADA,cardano,948,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35228606208.488,36274729240.533,False,,8,,,,2023-10-22T18:32:00.000Z,0.26039326167339905,120892185.0288566,-5.6942,0.37998013,-0.17265464,5.43363078,6.7175551,-2.5742942,-14.26866522,9173291674.835945,0.8065,11717696775.3,,2023-10-22T18:32:00.000Z,,,,,,2023-10-22 18:33:41.284036
8,74,Dogecoin,DOGE,dogecoin,811,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141519366383.7052,141519366383.7052,True,,9,,,,2023-10-22T18:32:00.000Z,0.061044293636680375,151587150.4392844,9.0625,0.07137386,-0.29038481,2.53119094,-0.65466553,-4.67113928,-18.20792305,8638949756.803854,0.7595,8638949756.8,,2023-10-22T18:32:00.000Z,,,,,,2023-10-22 18:33:41.284036
9,1958,TRON,TRX,tron,853,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88882248218.43095,88882313760.98747,True,,10,71659659264.0,6449484211.070072,,2023-10-22T18:32:00.000Z,0.09000160309595737,166694016.7337185,-6.8624,-0.17439427,-1.88205153,4.49383769,7.64391097,16.33369219,10.70554376,7999544826.431586,0.7033,7999550725.37,,2023-10-22T18:32:00.000Z,,,,,,2023-10-22 18:33:41.284036
10,11419,Toncoin,TON,toncoin,159,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,11,3414166606.0,7437932817.277277,,2023-10-22T18:32:00.000Z,2.178550046212149,12420329.391686,30.7712,0.04797257,2.32651902,12.74984717,-5.36857308,53.33134398,57.83343269,7476548666.07966,0.6573,10996358864.43,,2023-10-22T18:32:00.000Z,,,,,,2023-10-22 18:33:41.284036
11,3890,Polygon,MATIC,polygon,1011,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9309803040.71938,10000000000.0,False,,12,,,,2023-10-22T18:32:00.000Z,0.5861790812076627,317896771.02301264,13.6478,2.03219296,2.78204208,13.50134677,12.72459226,4.47692388,-19.16676693,5457211792.63319,0.4798,5861790812.08,,2023-10-22T18:32:00.000Z,,,,,,2023-10-22 18:33:41.284036
12,4943,Dai,DAI,multi-collateral-dai,2692,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,13,,,,2023-10-22T18:32:00.000Z,1.0000806840009835,139417544.14401773,14.7036,-0.02896305,0.01185697,-0.01775831,-0.00574046,0.0507984,0.04876838,5348320084.795126,0.4702,5348320084.8,,2023-10-22T18:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-10-22 18:33:41.284036
13,1975,Chainlink,LINK,chainlink,1368,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,14,,,,2023-10-22T18:32:00.000Z,9.521921528225413,892971171.0037826,24.201,1.06058895,5.85694823,28.56993727,39.45145787,49.12957179,26.20210714,5302281721.646074,0.4662,9521921528.23,,2023-10-22T18:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-10-22 18:33:41.284036
14,6636,Polkadot,DOT,polkadot-new,597,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1270320717.7508621,1369362335.356042,True,,15,,,,2023-10-22T18:32:00.000Z,3.888925294019853,104170258.16784772,8.357,1.2060284,-1.03190794,3.49812311,-3.04929634,-13.43899648,-25.62262486,4940182370.778782,0.4343,5325347822.64,,2023-10-22T18:32:00.000Z,,,,,,2023-10-22 18:33:41.284036
0,1,Bitcoin,BTC,bitcoin,10496,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19521062.0,19521062.0,False,,1,,,,2023-10-22T18:33:00.000Z,29909.9090011635,10545169403.118391,-7.0616,-0.08120415,-0.43810678,10.80065079,12.61908277,12.95404178,2.87868709,583873188026.0708,51.3325,628108089024.43,,2023-10-22T18:33:00.000Z,,,,,,2023-10-22 18:35:14.165471
1,1027,Ethereum,ETH,ethereum,7593,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120267199.24042194,120267199.24042194,True,,2,,,,2023-10-22T18:33:00.000Z,1634.917495665026,4461281270.957723,8.3668,0.03028519,0.25184509,4.83043769,2.7222519,-2.72143621,-11.52855427,196626948192.79736,17.2876,196626948192.8,,2023-10-22T18:33:00.000Z,,,,,,2023-10-22 18:35:14.165471
2,825,Tether USDt,USDT,tether,64141,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,84154234500.6047,87625667477.0228,True,,3,,,,2023-10-22T18:33:00.000Z,1.0003529479403472,31761524951.70371,5.4552,-0.01283974,-0.00848848,0.0277592,0.03267043,0.05666676,0.05980591,84183936564.34319,7.4014,87656594775.88,,2023-10-22T18:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-22 18:35:14.165471
3,1839,BNB,BNB,bnb,1690,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151705034.6854829,151705034.6854829,False,,4,,,,2023-10-22T18:33:00.000Z,215.41272795531185,270104631.5452299,7.8267,0.08250089,0.25641262,2.64692101,2.21412127,-0.77102114,-9.52531521,32679195366.155075,2.8732,32679195366.16,,2023-10-22T18:33:00.000Z,,,,,,2023-10-22 18:35:14.165471
4,52,XRP,XRP,xrp,1119,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53441027384.0,99988362642.0,False,,5,,,,2023-10-22T18:33:00.000Z,0.5212645845867994,566335581.5898192,-20.1054,-0.25953286,-0.61704014,6.56929994,1.34960708,-1.62567723,-25.81526568,27856914939.21253,2.4492,52126458458.68,,2023-10-22T18:33:00.000Z,,,,,,2023-10-22 18:35:14.165471
5,3408,USDC,USDC,usd-coin,14546,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25560968950.93122,25560968950.93122,False,,6,,,,2023-10-22T18:33:00.000Z,0.9998366206261095,1975637203.3930647,-0.2737,-0.01781573,-0.01718734,-0.02937728,-0.0240499,-0.02458746,-0.00610303,25556792815.827984,2.2469,25556792815.83,,2023-10-22T18:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-22 18:35:14.165471
6,5426,Solana,SOL,solana,538,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,416722077.8411571,560555428.784264,True,,7,,,,2023-10-22T18:33:00.000Z,28.78087490923855,766785827.4262085,-26.5877,0.07674974,-2.21282793,31.5568153,48.78998052,34.41682757,23.0154016,11993625994.26431,1.0545,16133275675.53,,2023-10-22T18:33:00.000Z,,,,,,2023-10-22 18:35:14.165471
7,2010,Cardano,ADA,cardano,948,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35228606208.488,36274729240.533,False,,8,,,,2023-10-22T18:33:00.000Z,0.26033602183407745,120891444.50479361,-5.7565,0.35575165,-0.1788437,5.41221881,6.70016623,-2.56469228,-14.29156736,9171275195.077047,0.8063,11715120982.53,,2023-10-22T18:33:00.000Z,,,,,,2023-10-22 18:35:14.165471
8,74,Dogecoin,DOGE,dogecoin,811,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141519366383.7052,141519366383.7052,True,,9,,,,2023-10-22T18:33:00.000Z,0.06104332199771794,151576751.56177944,9.0618,0.06594537,-0.27136921,2.52235831,-0.6537531,-4.67351601,-18.21236273,8638812251.073536,0.7595,8638812251.07,,2023-10-22T18:33:00.000Z,,,,,,2023-10-22 18:35:14.165471
9,1958,TRON,TRX,tron,853,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88882248218.43095,88882313760.98747,True,,10,71659659264.0,6449759878.643513,,2023-10-22T18:33:00.000Z,0.09000544999637905,166648002.00734884,-6.8967,-0.17508189,-1.86587982,4.49724186,7.65760857,16.34118946,10.70883639,7999886747.589738,0.7033,7999892646.78,,2023-10-22T18:33:00.000Z,,,,,,2023-10-22 18:35:14.165471
10,11419,Toncoin,TON,toncoin,159,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,11,3414166606.0,7437561383.505308,,2023-10-22T18:33:00.000Z,2.178441254282864,12420499.19295405,30.8568,0.03308905,2.32663664,12.7494958,-5.35874494,53.33477876,57.82173584,7476175303.918349,0.6573,10995809730.8,,2023-10-22T18:33:00.000Z,,,,,,2023-10-22 18:35:14.165471
11,3890,Polygon,MATIC,polygon,1011,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9309803040.71938,10000000000.0,False,,12,,,,2023-10-22T18:33:00.000Z,0.5858378792926549,318014678.0995383,13.6786,1.94688832,2.74375374,13.43238827,12.66254291,4.41935313,-19.21570913,5454035270.007351,0.4795,5858378792.93,,2023-10-22T18:33:00.000Z,,,,,,2023-10-22 18:35:14.165471
12,4943,Dai,DAI,multi-collateral-dai,2692,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,13,,,,2023-10-22T18:33:00.000Z,1.0000149580502755,139415125.512782,14.6978,-0.03253413,0.01197274,-0.02214699,-0.01209121,0.05056096,0.0371936,5347968589.73289,0.4702,5347968589.73,,2023-10-22T18:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-10-22 18:35:14.165471
13,1975,Chainlink,LINK,chainlink,1368,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,14,,,,2023-10-22T18:33:00.000Z,9.521202011455012,892796999.2675558,24.1168,1.01629649,5.89279501,28.56300729,39.27666913,49.12408967,26.1904096,5301881058.7537365,0.4661,9521202011.46,,2023-10-22T18:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-10-22 18:35:14.165471
14,6636,Polkadot,DOT,polkadot-new,597,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1270320717.7508621,1369362335.356042,True,,15,,,,2023-10-22T18:33:00.000Z,3.888235417700601,104146496.55161726,8.298,1.18288632,-1.00743252,3.4803275,-3.05739736,-13.45200377,-25.63766199,4939306006.597751,0.4343,5324403132.0,,2023-10-22T18:33:00.000Z,,,,,,2023-10-22 18:35:14.165471
